Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2021-01-04,76.226,76.477,73.158,73.827,2305700,0.0,0.0
2021-01-05,73.911,74.487,73.613,74.041,1856700,0.0,0.0
2021-01-06,73.734,75.426,73.641,74.506,2981200,0.0,0.0
2021-01-07,75.054,76.077,74.841,75.25,2853500,0.0,0.0
2021-01-08,75.408,76.281,75.259,76.179,2704700,0.0,0.0
2021-01-11,75.528,76.319,74.292,74.497,2156600,0.0,0.0
2021-01-12,74.543,74.831,73.074,74.032,2238300,0.0,0.0
2021-01-13,75.017,75.017,73.734,74.004,2030300,0.0,0.0
2021-01-14,73.753,74.571,73.502,74.413,2360500,0.0,0.0
2021-01-15,74.022,74.915,73.613,74.59,2174400,0.0,0.0
2021-01-19,74.729,75.287,73.613,74.143,2667900,0.0,0.0
2021-01-20,75.203,76.328,74.515,76.142,2479400,0.0,0.0
2021-01-21,76.226,76.291,75.008,75.184,2209200,0.0,0.0
2021-01-22,74.431,75.24,73.902,74.887,1449600,0.0,0.0
2021-01-25,74.366,74.766,72.74,74.394,1757200,0.0,0.0
2021-01-26,74.906,74.906,73.864,73.948,2053700,0.0,0.0
2021-01-27,72.833,73.186,70.555,70.788,3936600,0.0,0.0
2021-01-28,71.54,73.781,71.262,73.344,2992800,0.0,0.0
2021-01-29,73.418,74.004,72.135,72.461,3273000,0.0,0.0
2021-02-01,73.028,73.985,72.535,73.288,3442300,0.0,0.0
2021-02-02,73.307,75.138,73.307,74.413,2738800,0.0,0.0
2021-02-03,74.171,74.487,73.204,73.753,3483800,0.0,0.0
2021-02-04,69.105,70.304,67.636,69.43,8771100,0.0,0.0
2021-02-05,69.3,70.23,68.873,69.254,4711800,0.0,0.0
2021-02-08,69.375,70.546,68.9,70.509,2498600,0.0,0.0
2021-02-09,70.481,71.531,69.923,70.797,2663000,0.0,0.0
2021-02-10,70.871,71.048,69.979,70.685,2069800,0.0,0.0
2021-02-11,70.936,72.061,70.416,71.55,3609200,0.0,0.0
2021-02-12,71.355,71.717,70.853,71.54,1880900,0.0,0.0
2021-02-16,71.578,71.903,70.75,70.75,2445800,0.0,0.0
2021-02-17,70.62,71.608,70.284,71.273,3398600,0.24,0.0
2021-02-18,71.002,71.002,69.398,69.771,4440800,0.0,0.0
2021-02-19,69.967,70.116,68.438,68.671,4082500,0.0,0.0
2021-02-22,68.316,68.979,67.86,68.307,3063800,0.0,0.0
2021-02-23,67.934,68.475,67.207,67.962,3310500,0.0,0.0
2021-02-24,67.514,69.995,66.731,69.874,2922700,0.0,0.0
2021-02-25,69.118,69.92,68.251,68.428,2786500,0.0,0.0
2021-02-26,68.867,69.324,67.682,68.522,3279800,0.0,0.0
2021-03-01,69.109,70.088,68.829,69.781,3226900,0.0,0.0
2021-03-02,69.967,70.61,69.044,69.892,3068900,0.0,0.0
2021-03-03,69.715,69.715,67.869,68.223,3406400,0.0,0.0
2021-03-04,67.999,68.96,66.918,67.514,3284200,0.0,0.0
2021-03-05,69.482,69.482,67.076,68.736,2779000,0.0,0.0
2021-03-08,67.962,69.37,67.673,67.785,3250600,0.0,0.0
2021-03-09,68.717,70.144,68.55,69.37,2767400,0.0,0.0
2021-03-10,69.631,71.095,69.603,70.89,2636800,0.0,0.0
2021-03-11,71.245,73.026,71.077,72.308,3183400,0.0,0.0
2021-03-12,71.664,72.587,71.655,72.522,2447800,0.0,0.0
2021-03-15,72.065,73.977,72.065,73.921,3003700,0.0,0.0
2021-03-16,73.678,73.762,72.587,72.793,2497500,0.0,0.0
2021-03-17,72.252,73.035,71.953,72.765,2415000,0.0,0.0
2021-03-18,72.037,72.522,70.9,71.245,2890000,0.0,0.0
2021-03-19,70.648,72.112,70.312,71.384,5658300,0.0,0.0
2021-03-22,71.739,71.86,71.077,71.552,4237300,0.0,0.0
2021-03-23,71.953,72.382,71.03,71.086,3154500,0.0,0.0
2021-03-24,71.534,72.597,71.366,71.748,3008600,0.0,0.0
2021-03-25,71.832,72.224,70.928,71.897,2935500,0.0,0.0
2021-03-26,72.019,73.977,71.748,73.893,2403600,0.0,0.0
2021-03-29,73.576,73.772,71.981,72.793,3099600,0.0,0.0
2021-03-30,72.485,73.361,72.27,73.268,2506600,0.0,0.0
2021-03-31,73.501,73.837,72.643,72.848,3573800,0.0,0.0
2021-04-01,73.604,73.977,72.867,73.557,2430400,0.0,0.0
2021-04-05,73.846,75.059,73.669,74.909,2543600,0.0,0.0
2021-04-06,73.893,74.751,73.828,74.285,2346400,0.0,0.0
2021-04-07,74.508,74.714,73.762,73.865,1750500,0.0,0.0
2021-04-08,74.173,75.32,73.958,74.658,3345300,0.0,0.0
2021-04-09,74.658,75.208,74.387,75.115,1985700,0.0,0.0
2021-04-12,74.63,75.049,74.229,74.816,2358500,0.0,0.0
2021-04-13,74.853,75.292,74.49,75.012,2371000,0.0,0.0
2021-04-14,74.667,74.928,73.93,74.098,2276500,0.0,0.0
2021-04-15,74.648,75.068,73.893,74.387,4530400,0.0,0.0
2021-04-16,74.602,75.394,74.182,75.18,3132400,0.0,0.0
2021-04-19,75.096,75.422,74.658,74.975,2664600,0.0,0.0
2021-04-20,74.881,75.059,74.033,74.238,3087500,0.0,0.0
2021-04-21,74.592,74.956,73.846,73.902,6537900,0.0,0.0
2021-04-22,72.988,73.865,72.252,73.706,4507100,0.0,0.0
2021-04-23,73.818,74.061,73.119,73.38,2392700,0.0,0.0
2021-04-26,73.389,74.285,72.802,74.191,2194500,0.0,0.0
2021-04-27,74.107,74.686,73.809,74.546,2855000,0.0,0.0
2021-04-28,74.695,75.143,73.949,74.77,3170500,0.0,0.0
2021-04-29,75.292,76.262,74.704,75.87,2249900,0.0,0.0
2021-04-30,75.627,75.637,74.564,74.975,2849100,0.0,0.0
2021-05-03,75.273,76.998,74.984,76.653,4333300,0.0,0.0
2021-05-04,76.019,76.653,75.32,75.767,3875800,0.0,0.0
2021-05-05,76.243,76.364,74.975,75.963,4092900,0.0,0.0
2021-05-06,70.144,71.832,67.291,70.051,10853300,0.0,0.0
2021-05-07,70.48,70.48,68.96,69.771,5373900,0.0,0.0
2021-05-10,69.818,70.135,68.857,69.016,4507200,0.0,0.0
2021-05-11,68.512,68.764,67.169,67.738,6519800,0.0,0.0
2021-05-12,67.095,67.487,65.855,65.957,4572200,0.0,0.0
2021-05-13,66.489,66.862,66.172,66.479,5354000,0.0,0.0
2021-05-14,66.871,67.076,66.069,66.218,8012600,0.0,0.0
2021-05-17,66.218,66.302,64.717,65.873,6510200,0.0,0.0
2021-05-18,66.116,67.011,65.593,66.181,4772000,0.0,0.0
2021-05-19,65.17,66.246,65.161,66.19,3873300,0.24,0.0
2021-05-20,66.144,67.21,65.807,66.714,4514600,0.0,0.0
2021-05-21,67.117,67.51,66.518,66.658,2473600,0.0,0.0
2021-05-24,67.135,67.266,66.434,66.527,3217900,0.0,0.0
2021-05-25,66.724,66.808,66.359,66.434,5412000,0.0,0.0
2021-05-26,66.452,66.817,66.2,66.434,3862500,0.0,0.0
2021-05-27,66.555,67.004,66.434,66.546,6254200,0.0,0.0
2021-05-28,66.948,67.238,66.34,66.958,4519800,0.0,0.0
2021-06-01,67.36,67.809,66.527,66.611,4704200,0.0,0.0
2021-06-02,66.602,66.911,66.452,66.705,3920400,0.0,0.0
2021-06-03,66.434,66.583,66.003,66.246,9907400,0.0,0.0
2021-06-04,66.546,67.004,66.406,66.901,3429600,0.0,0.0
2021-06-07,67.061,67.154,66.443,66.714,3892300,0.0,0.0
2021-06-08,66.649,67.21,66.565,66.845,2713500,0.0,0.0
2021-06-09,67.351,67.351,66.583,66.668,2507200,0.0,0.0
2021-06-10,66.733,67.051,66.321,66.593,3182600,0.0,0.0
2021-06-11,66.958,66.958,66.349,66.668,4056700,0.0,0.0
2021-06-14,66.574,66.705,65.554,66.237,6417200,0.0,0.0
2021-06-15,66.256,66.92,65.76,65.825,2975400,0.0,0.0
2021-06-16,65.947,66.275,65.199,65.507,3610800,0.0,0.0
2021-06-17,65.208,65.376,64.459,64.721,2890900,0.0,0.0
2021-06-18,64.235,64.384,63.823,63.926,5596700,0.0,0.0
2021-06-21,64.272,65.348,64.263,65.142,3633300,0.0,0.0
2021-06-22,64.908,65.208,64.665,65.058,3481300,0.0,0.0
2021-06-23,64.937,65.283,64.628,64.665,3005600,0.0,0.0
2021-06-24,65.142,65.46,64.815,65.329,2612600,0.0,0.0
2021-06-25,65.339,66.059,65.133,65.956,3585500,0.0,0.0
2021-06-28,65.928,66.125,65.414,65.638,2744400,0.0,0.0
2021-06-29,66.19,66.555,65.835,65.891,2740800,0.0,0.0
2021-06-30,65.283,65.573,64.197,64.806,3719600,0.0,0.0
2021-07-01,65.133,65.489,64.506,65.348,2689100,0.0,0.0
2021-07-02,65.685,65.769,65.068,65.133,2083900,0.0,0.0
2021-07-06,65.039,65.096,63.982,64.31,2396000,0.0,0.0
2021-07-07,64.384,64.89,64.272,64.497,2402200,0.0,0.0
2021-07-08,63.935,64.197,63.037,63.973,2534000,0.0,0.0
2021-07-09,64.197,64.796,64.094,64.693,3290000,0.0,0.0
2021-07-12,64.544,64.824,63.917,64.796,3433900,0.0,0.0
2021-07-13,64.665,64.712,63.945,64.282,2566700,0.0,0.0
2021-07-14,65.124,65.47,64.45,64.777,2750500,0.0,0.0
2021-07-15,64.562,64.787,64.235,64.403,2878600,0.0,0.0
2021-07-16,64.6,64.777,63.786,63.851,2018000,0.0,0.0
2021-07-19,63.365,63.505,61.933,62.186,3218100,0.0,0.0
2021-07-20,62.391,63.645,62.391,63.262,3008500,0.0,0.0
2021-07-21,63.318,63.627,62.944,63.393,2724800,0.0,0.0
2021-07-22,63.814,63.832,63.103,63.729,5149000,0.0,0.0
2021-07-23,64.066,65.049,64.057,64.834,2597600,0.0,0.0
2021-07-26,64.721,65.273,64.497,64.965,2935300,0.0,0.0
2021-07-27,64.862,65.554,64.132,64.684,3596500,0.0,0.0
2021-07-28,64.824,65.629,64.506,65.301,3806300,0.0,0.0
2021-07-29,70.148,71.093,69.025,69.166,7392200,0.0,0.0
2021-07-30,68.679,69.69,68.632,68.801,3393500,0.0,0.0
2021-08-02,68.829,69.559,68.408,68.932,3783900,0.0,0.0
2021-08-03,68.623,70.158,68.52,70.083,3061600,0.0,0.0
2021-08-04,69.746,70.223,68.82,68.829,3366200,0.0,0.0
2021-08-05,69.035,69.128,68.567,68.679,1949900,0.0,0.0
2021-08-06,68.539,69.044,68.174,68.305,1753800,0.0,0.0
2021-08-09,68.417,68.417,67.65,67.865,2938700,0.0,0.0
2021-08-10,67.931,68.558,67.659,68.37,2645400,0.0,0.0
2021-08-11,68.857,70.317,68.483,70.223,4288200,0.0,0.0
2021-08-12,70.195,71.833,70.12,71.599,5776700,0.0,0.0
2021-08-13,71.477,72.834,71.449,72.637,4406100,0.0,0.0
2021-08-16,72.516,72.815,71.851,72.216,2582400,0.0,0.0
2021-08-17,72.506,72.516,71.346,72.057,2564900,0.0,0.0
2021-08-18,71.608,72.628,71.505,71.739,3160100,0.0,0.0
2021-08-19,71.429,71.758,70.744,71.138,2870800,0.24,0.0
2021-08-20,70.922,72.077,70.716,71.992,2328100,0.0,0.0
2021-08-23,72.321,73.081,72.218,72.612,3818000,0.0,0.0
2021-08-24,72.434,73.316,72.152,73.222,3363300,0.0,0.0
2021-08-25,73.25,73.55,72.424,72.734,3449600,0.0,0.0
2021-08-26,72.696,72.696,71.805,72.255,2357800,0.0,0.0
2021-08-27,72.556,73.091,72.283,72.499,2266100,0.0,0.0
2021-08-30,72.631,73.044,72.105,72.133,1724400,0.0,0.0
2021-08-31,72.246,72.255,71.486,71.626,2948300,0.0,0.0
2021-09-01,71.805,72.227,71.467,72.114,2424900,0.0,0.0
2021-09-02,72.274,72.593,72.002,72.565,2038700,0.0,0.0
2021-09-03,72.368,72.368,71.739,71.852,1568500,0.0,0.0
2021-09-07,71.927,72.199,71.382,71.532,1751800,0.0,0.0
2021-09-08,71.41,72.058,71.279,71.955,2536300,0.0,0.0
2021-09-09,71.927,72.33,71.748,71.786,1849800,0.0,0.0
2021-09-10,72.049,72.415,71.514,71.579,1754900,0.0,0.0
2021-09-13,71.955,72.105,71.016,71.711,1941600,0.0,0.0
2021-09-14,72.077,72.161,70.922,71.035,1668400,0.0,0.0
2021-09-15,71.073,72.011,70.631,71.786,2681000,0.0,0.0
2021-09-16,71.786,72.143,71.335,72.049,1900200,0.0,0.0
2021-09-17,71.664,71.955,70.575,70.847,3759300,0.0,0.0
2021-09-20,70.115,70.528,69.496,70.453,2536400,0.0,0.0
2021-09-21,70.566,70.828,69.909,69.937,2322200,0.0,0.0
2021-09-22,70.378,71.091,70.237,70.763,1713200,0.0,0.0
2021-09-23,71.026,72.537,70.65,72.415,2723600,0.0,0.0
2021-09-24,72.058,73.269,72.039,72.856,2989800,0.0,0.0
2021-09-27,72.602,73.485,72.096,73.241,2884400,0.0,0.0
2021-09-28,72.94,73.053,71.504,71.673,2959500,0.0,0.0
2021-09-29,71.579,71.861,70.857,70.941,2062100,0.0,0.0
2021-09-30,71.213,71.457,69.477,69.655,2837000,0.0,0.0
2021-10-01,70.049,71.035,69.252,70.65,2395700,0.0,0.0
2021-10-04,70.387,70.81,69.364,69.777,1967400,0.0,0.0
2021-10-05,69.909,70.34,69.355,69.862,1856300,0.0,0.0
2021-10-06,69.27,70.293,68.566,69.796,2304500,0.0,0.0
2021-10-07,70.397,71.101,70.312,70.641,1516900,0.0,0.0
2021-10-08,70.519,71.335,70.472,70.857,2191500,0.0,0.0
2021-10-11,70.547,71.73,70.538,70.763,1893400,0.0,0.0
2021-10-12,70.566,71.016,70.096,70.5,2672800,0.0,0.0
2021-10-13,71.326,71.88,70.603,70.988,2720100,0.0,0.0
2021-10-14,71.579,73.025,71.579,72.696,2268000,0.0,0.0
2021-10-15,72.94,74.114,72.612,73.992,5901600,0.0,0.0
2021-10-18,73.626,74.217,73.128,74.048,2181300,0.0,0.0
2021-10-19,74.423,75.005,74.076,74.893,1758300,0.0,0.0
2021-10-20,74.714,74.874,73.485,74.301,1765100,0.0,0.0
2021-10-21,74.123,74.339,73.729,74.226,1628300,0.0,0.0
2021-10-22,74.47,74.893,74.02,74.151,1726200,0.0,0.0
2021-10-25,74.292,74.358,73.917,74.114,1600400,0.0,0.0
2021-10-26,74.423,75.315,73.851,73.917,3441600,0.0,0.0
2021-10-27,73.55,73.663,71.927,72.94,4054800,0.0,0.0
2021-10-28,75.109,76.967,71.692,72.574,5048700,0.0,0.0
2021-10-29,72.199,73.776,72.18,73.297,2616100,0.0,0.0
2021-11-01,73.213,73.635,72.922,73.213,1460600,0.0,0.0
2021-11-02,73.457,73.87,73.025,73.795,2106900,0.0,0.0
2021-11-03,73.729,75.09,72.95,74.761,2841300,0.0,0.0
2021-11-04,74.836,75.287,74.311,74.658,2257800,0.0,0.0
2021-11-05,75.09,75.972,74.771,75.005,1791900,0.0,0.0
2021-11-08,75.09,75.587,74.836,75.249,1393200,0.0,0.0
2021-11-09,75.202,75.738,74.855,75.569,1787200,0.0,0.0
2021-11-10,75.653,76.498,75.587,75.7,2253500,0.0,0.0
2021-11-11,75.916,76.554,75.634,76.094,2100000,0.0,0.0
2021-11-12,76.226,77.465,76.094,76.948,2131000,0.0,0.0
2021-11-15,77.239,77.605,76.704,76.92,2007700,0.0,0.0
2021-11-16,76.967,77.474,76.535,76.732,2006200,0.0,0.0
2021-11-17,76.376,76.704,75.493,76.019,3018800,0.0,0.0
2021-11-18,76.725,76.848,74.908,76.292,4304800,0.24,0.0
2021-11-19,76.527,77.987,75.925,77.186,4154400,0.0,0.0
2021-11-22,77.356,77.958,76.48,76.622,3135200,0.0,0.0
2021-11-23,76.339,76.763,75.275,76.028,3351500,0.0,0.0
2021-11-24,75.285,76.198,74.88,76.01,2205600,0.0,0.0
2021-11-26,75.341,75.482,73.524,73.807,1727600,0.0,0.0
2021-11-29,74.663,75.445,73.92,75.04,2404200,0.0,0.0
2021-11-30,74.889,74.984,72.931,73.411,4891600,0.0,0.0
2021-12-01,74.372,74.786,72.291,72.357,3123400,0.0,0.0
2021-12-02,72.931,75.049,72.385,74.776,3070700,0.0,0.0
2021-12-03,75.2,75.332,73.223,73.92,3494000,0.0,0.0
2021-12-06,74.814,76.527,73.91,75.991,2877900,0.0,0.0
2021-12-07,76.8,77.563,76.527,76.678,2848500,0.0,0.0
2021-12-08,76.951,77.365,76.443,76.462,2472200,0.0,0.0
2021-12-09,76.113,76.48,75.84,76.245,2160000,0.0,0.0
2021-12-10,76.49,77.459,76.49,77.29,2435900,0.0,0.0
2021-12-13,77.196,77.563,76.659,77.13,2180000,0.0,0.0
2021-12-14,76.593,77.864,76.414,77.083,2490100,0.0,0.0
2021-12-15,77.139,78.184,76.471,78.043,2938000,0.0,0.0
2021-12-16,79.352,80.34,78.721,79.719,5230400,0.0,0.0
2021-12-17,79.333,80.905,79.116,79.851,7361900,0.0,0.0
2021-12-20,78.721,79.145,77.055,78.053,2055300,0.0,0.0
2021-12-21,78.627,80.312,78.476,80.208,2186100,0.0,0.0
2021-12-22,79.945,80.933,79.86,80.867,1947200,0.0,0.0
2021-12-23,81.009,81.875,80.896,81.234,1647300,0.0,0.0
2021-12-27,81.376,83.014,81.3,82.929,1883500,0.0,0.0
2021-12-28,83.098,83.682,82.835,83.532,1516500,0.0,0.0
2021-12-29,83.484,84.802,83.334,84.341,2060900,0.0,0.0
2021-12-30,84.341,84.68,83.626,83.729,1412700,0.0,0.0
2021-12-31,83.522,83.946,83.456,83.522,1356500,0.0,0.0
2022-01-03,83.484,84.699,83.211,84.322,2673800,0.0,0.0
2022-01-04,84.322,86.638,84.303,86.064,2702700,0.0,0.0
2022-01-05,86.064,86.535,84.708,84.746,2523700,0.0,0.0
2022-01-06,84.812,85.386,82.835,83.061,3207600,0.0,0.0
2022-01-07,83.004,83.004,81.884,82.298,2755000,0.0,0.0
2022-01-10,80.896,81.668,79.917,81.602,3504400,0.0,0.0
2022-01-11,81.432,82.873,80.51,82.816,2797400,0.0,0.0
2022-01-12,83.259,84.36,82.487,82.91,2858300,0.0,0.0
2022-01-13,82.948,83.296,81.922,82.091,2556600,0.0,0.0
2022-01-14,80.961,82.195,80.933,82.091,2327000,0.0,0.0
2022-01-18,80.51,81.715,80.387,81.14,2345900,0.0,0.0
2022-01-19,81.206,81.931,80.867,80.999,2626000,0.0,0.0
2022-01-20,81.225,82.43,80.604,80.67,2453400,0.0,0.0
2022-01-21,81.122,81.837,79.201,79.323,4225700,0.0,0.0
2022-01-24,79.945,80.208,76.998,80.114,5056100,0.0,0.0
2022-01-25,79.041,79.22,77.262,77.431,3805900,0.0,0.0
2022-01-26,77.827,79.145,76.226,77.036,2866600,0.0,0.0
2022-01-27,77.497,79.013,76.537,76.998,2837800,0.0,0.0
2022-01-28,76.998,79.521,76.471,79.493,2491400,0.0,0.0
2022-01-31,79.248,80.575,78.787,80.415,4080700,0.0,0.0
2022-02-01,80.378,81.47,79.822,81.357,3224300,0.0,0.0
2022-02-02,81.291,83.249,81.234,83.07,4075600,0.0,0.0
2022-02-03,82.129,82.43,79.333,81.018,3680600,0.0,0.0
2022-02-04,80.547,82.091,79.888,81.733,3105500,0.0,0.0
2022-02-07,82.082,83.343,81.159,82.6,3003400,0.0,0.0
2022-02-08,82.6,84.2,82.411,83.946,2786300,0.0,0.0
2022-02-09,84.774,86.488,84.586,86.318,3760600,0.0,0.0
2022-02-10,84.727,87.024,84.398,84.962,3886200,0.0,0.0
2022-02-11,84.953,85.217,81.941,82.223,3480500,0.0,0.0
2022-02-14,82.279,82.411,80.001,81.187,3006700,0.0,0.0
2022-02-15,82.044,83.927,81.743,83.842,3240800,0.0,0.0
2022-02-16,83.353,84.426,82.807,84.181,3161100,0.0,0.0
2022-02-17,83.473,83.681,80.971,81.131,2800500,0.27,0.0
2022-02-18,80.961,82.17,80.952,81.547,2553000,0.0,0.0
2022-02-22,81.367,81.953,79.649,80.517,2568000,0.0,0.0
2022-02-23,80.905,81.698,79.734,79.932,2943600,0.0,0.0
2022-02-24,78.072,81.584,77.77,81.282,3855800,0.0,0.0
2022-02-25,81.481,83.171,81.159,83.133,2892500,0.0,0.0
2022-02-28,81.679,82.17,80.244,81.329,3835600,0.0,0.0
2022-03-01,80.81,81.717,79.705,81.018,3327500,0.0,0.0
2022-03-02,81.688,83.822,81.471,83.275,4074100,0.0,0.0
2022-03-03,83.794,84.672,81.981,83.029,4163700,0.0,0.0
2022-03-04,82.359,84.058,81.65,83.926,3072300,0.0,0.0
2022-03-07,83.681,84.124,81.764,81.773,4496300,0.0,0.0
2022-03-08,81.008,83.898,81.008,82.604,4234800,0.0,0.0
2022-03-09,84.011,85.267,82.755,83.057,4135700,0.0,0.0
2022-03-10,81.972,83.161,81.037,82.774,2363500,0.0,0.0
2022-03-11,83.284,84.512,83.057,83.133,3576100,0.0,0.0
2022-03-14,83.35,84.228,82.349,82.557,4156800,0.0,0.0
2022-03-15,83.227,83.586,82.038,83.256,3190100,0.0,0.0
2022-03-16,83.53,84.729,82.425,84.7,3588300,0.0,0.0
2022-03-17,84.247,85.588,83.709,85.531,2305600,0.0,0.0
2022-03-18,85.38,86.712,84.323,86.608,4435000,0.0,0.0
2022-03-21,86.221,87.127,85.749,86.296,2245100,0.0,0.0
2022-03-22,86.693,88.26,86.627,87.93,2623600,0.0,0.0
2022-03-23,87.599,87.817,85.786,85.89,2448300,0.0,0.0
2022-03-24,86.089,86.787,85.598,86.107,2768200,0.0,0.0
2022-03-25,86.221,86.504,85.022,86.41,2205900,0.0,0.0
2022-03-28,86.353,87.099,85.815,86.438,3229000,0.0,0.0
2022-03-29,86.608,87.807,86.438,87.562,2483300,0.0,0.0
2022-03-30,87.307,87.628,85.975,86.296,2254600,0.0,0.0
2022-03-31,86.117,86.721,84.663,84.672,3228100,0.0,0.0
2022-04-01,84.993,85.343,84.427,84.993,2014800,0.0,0.0
2022-04-04,85.088,85.465,84.361,85.003,2086000,0.0,0.0
2022-04-05,84.389,84.634,81.377,81.962,4007500,0.0,0.0
2022-04-06,81.197,82.5,80.782,82.066,2239700,0.0,0.0
2022-04-07,81.896,83.548,81.622,82.916,1956000,0.0,0.0
2022-04-08,82.727,84.342,82.274,84.002,2406800,0.0,0.0
2022-04-11,83.671,84.266,82.255,82.349,1882000,0.0,0.0
2022-04-12,83.086,83.728,81.074,81.292,2295900,0.0,0.0
2022-04-13,81.065,81.962,80.329,81.263,3249200,0.0,0.0
2022-04-14,81.273,81.565,79.866,80.017,2616000,0.0,0.0
2022-04-18,79.838,80.659,79.384,79.894,1570900,0.0,0.0
2022-04-19,79.63,81.159,79.63,80.961,1790100,0.0,0.0
2022-04-20,81.717,82.406,81.235,81.405,2638300,0.0,0.0
2022-04-21,81.981,83.841,81.329,81.603,2291600,0.0,0.0
2022-04-22,81.499,81.537,78.308,78.525,3160400,0.0,0.0
2022-04-25,78.525,79.809,77.921,79.753,3720600,0.0,0.0
2022-04-26,79.139,79.469,77.401,77.685,3345400,0.0,0.0
2022-04-27,77.666,79.743,77.666,78.223,3258600,0.0,0.0
2022-04-28,79.035,79.724,78.166,79.29,3233600,0.0,0.0
2022-04-29,79.101,79.318,76.363,76.391,4299600,0.0,0.0
